27,0.091308594,0.274414063,0.968261719,0.068664551,1.472473145,0,-44.85,14.651,68.9195
28,0.077636719,0.278320313,0.971191406,-1.502990723,-3.01361084,-3.028869629,-46.345,16.146,68.9195
29,0.077636719,0.265625,0.979003906,-1.022338867,-0.877380371,-0.396728516,-46.345,16.146,68.9195
30,0.08203125,0.267089844,0.959960938,-0.32043457,-2.44140625,0.968933105,-44.9995,16.146,68.9195
31,0.074707031,0.272460938,0.979003906,0.289916992,-1.823425293,-0.755310059,-44.9995,16.2955,69.069
32,0.074707031,0.266113281,0.967773438,-0.129699707,0.541687012,-2.250671387,-46.046,15.847,68.77
33,0.079101563,0.268554688,0.962402344,-0.74005127,0.373840332,1.884460449,-46.046,15.847,68.77
34,0.075195313,0.274414063,0.959960938,0.900268555,2.639770508,0.465393066,-46.046,15.847,70.265
35,0.081542969,0.269042969,0.969238281,0.343322754,1.899719238,-3.379821777,-44.1025,15.3985,70.265
36,0.078125,0.267089844,0.970214844,-2.166748047,-1.937866211,0.091552734,-44.1025,15.3985,70.265
37,0.081054688,0.265136719,0.958007813,-1.426696777,-2.861022949,-3.112792969,-45.149,15.3985,68.9195
38,0.086425781,0.250488281,0.967773438,-1.983642578,-1.518249512,0.427246094,-45.149,15.3985,68.9195
39,0.095214844,0.265625,0.952148438,-1.884460449,1.70135498,-1.594543457,-45.149,16.445,68.6205
40,0.102050781,0.271972656,0.950683594,-2.250671387,0.915527344,-1.922607422,-45.149,16.445,68.6205
41,0.079101563,0.268554688,0.96484375,-0.457763672,2.44140625,-0.152587891,-44.85,14.95,69.667
42,0.086914063,0.269042969,0.954589844,-0.503540039,3.067016602,-0.23651123,-44.85,14.95,69.667
43,0.068359375,0.270019531,0.9375,-0.045776367,0.221252441,1.564025879,-45.5975,14.2025,70.7135
44,0.074707031,0.273925781,0.94921875,0.907897949,-1.06048584,1.693725586,-45.5975,14.2025,70.7135
45,0.052246094,0.27734375,0.971679688,1.441955566,-0.648498535,1.159667969,-45.8965,15.3985,69.2185
48,0.078613281,0.258789063,0.976074219,-0.076293945,-0.823974609,2.258300781,-44.252,16.5945,69.069
49,0.0703125,0.260742188,0.965332031,-1.46484375,-0.190734863,0.23651123,-45.149,14.2025,68.9195
50,0.091308594,0.255859375,0.969726563,0.793457031,-1.266479492,1.312255859,-44.85,16.445,68.9195
51,0.090820313,0.258300781,0.972167969,-0.122070313,-0.152587891,1.625061035,-44.85,16.445,68.172
52,0.0859375,0.26953125,0.975097656,-2.548217773,-0.846862793,2.014160156,-44.7005,15.0995,69.8165
53,0.083496094,0.255371094,0.965820313,-4.31060791,0.534057617,0.717163086,-44.7005,15.0995,69.8165
54,0.083984375,0.255371094,0.98046875,-1.167297363,-0.40435791,4.760742188,-44.7005,15.0995,69.8165
55,0.084960938,0.261230469,0.971191406,-0.534057617,-2.182006836,1.472473145,-44.4015,15.6975,69.2185
56,0.091796875,0.266113281,0.963867188,-2.487182617,-0.366210938,-0.152587891,-44.4015,15.6975,69.2185
57,0.0703125,0.270019531,0.956054688,-1.762390137,0.022888184,0.457763672,-44.9995,16.2955,68.3215
58,0.076660156,0.2734375,0.942382813,-1.770019531,-0.556945801,3.982543945,-44.9995,16.2955,68.3215
59,0.077148438,0.274414063,0.958984375,-2.449035645,0.862121582,-0.198364258,-45.5975,17.1925,68.172
60,0.073242188,0.277832031,0.946289063,-0.57220459,-2.456665039,-0.144958496,-45.5975,17.1925,68.172
61,0.066894531,0.262695313,0.945800781,-1.518249512,-0.038146973,0.129699707,-44.85,15.6975,69.2185
62,0.077148438,0.267089844,0.958984375,0.152587891,-3.883361816,0.358581543,-44.85,15.6975,69.2185
63,0.078613281,0.270507813,0.958496094,-0.289916992,-0.747680664,-1.052856445,-44.7005,16.5945,69.069
64,0.058105469,0.266601563,0.970214844,0.221252441,-1.235961914,0.961303711,-44.7005,16.5945,69.069
65,0.092285156,0.258789063,0.963378906,-1.693725586,-0.282287598,1.396179199,-45.747,15.0995,68.77
66,0.077148438,0.269042969,0.958984375,0.579833984,1.579284668,0.129699707,-45.747,15.0995,68.77
67,0.078125,0.251464844,0.958984375,1.571655273,-1.426696777,0.89263916,-46.046,15.548,69.069
68,0.073242188,0.259765625,0.958984375,0.007629395,0.747680664,3.807067871,-46.046,15.548,69.069
69,0.067871094,0.257324219,0.976074219,-0.23651123,1.22833252,2.311706543,-44.7005,15.847,68.77
70,0.070800781,0.273925781,0.963378906,-2.006530762,1.983642578,3.341674805,-44.7005,15.847,68.77
71,0.064941406,0.261230469,0.970703125,-0.030517578,-0.335693359,2.868652344,-45.5975,15.3985,69.2185
72,0.080078125,0.261230469,0.979003906,-2.731323242,-0.350952148,2.334594727,-45.747,15.847,69.069
73,0.074707031,0.252441406,0.963378906,-0.747680664,-1.907348633,3.593444824,-45.747,15.847,69.069
74,0.084472656,0.259277344,0.962402344,-0.991821289,-2.838134766,1.655578613,-45.747,15.847,69.069
75,0.071777344,0.263183594,0.959960938,-1.678466797,0.419616699,0.08392334,-44.9995,16.5945,69.8165
76,0.083984375,0.258789063,0.963867188,0.312805176,-2.799987793,1.373291016,-44.9995,16.5945,69.8165
77,0.082519531,0.275390625,0.954101563,-1.449584961,-0.007629395,-1.152038574,-45.149,14.2025,69.2185
78,0.072753906,0.245117188,0.976074219,-1.510620117,-0.198364258,0.373840332,-45.149,14.2025,69.2185
79,0.082519531,0.253417969,0.98828125,-1.731872559,2.555847168,-0.877380371,-44.9995,15.0995,69.069
80,0.08203125,0.26953125,0.9765625,-2.403259277,-1.831054688,-1.480102539,-44.9995,15.0995,69.069
81,0.073730469,0.264648438,0.971679688,-0.08392334,0.289916992,-2.006530762,-45.149,16.146,71.0125
82,0.088867188,0.26171875,0.952636719,0.373840332,-2.464294434,-4.39453125,-45.5975,15.6975,69.667
83,0.062011719,0.249023438,0.969726563,0.274658203,0.244140625,1.037597656,-45.5975,15.6975,68.77
84,0.077636719,0.265625,0.959960938,-0.022888184,1.14440918,-1.960754395,-45.5975,15.6975,70.7135
85,0.083007813,0.267089844,0.957519531,1.693725586,-0.633239746,2.388000488,-45.5975,15.6975,70.7135
86,0.05078125,0.277832031,0.959472656,1.556396484,-1.78527832,1.731872559,-45.5975,15.6975,70.7135
87,0.072753906,0.269042969,0.969238281,-0.793457031,2.250671387,1.907348633,-46.644,14.95,69.966
88,0.059570313,0.251464844,0.98046875,-1.365661621,-0.061035156,1.655578613,-46.644,14.95,69.966
89,0.068847656,0.249023438,0.978515625,0.007629395,-1.22833252,0.89263916,-44.9995,15.847,68.77
90,0.069824219,0.260253906,0.968261719,-0.503540039,-0.518798828,-2.326965332,-44.9995,15.0995,69.8165
91,0.083496094,0.268554688,0.971191406,-2.281188965,1.693725586,3.303527832,-44.7005,15.548,69.8165
92,0.069824219,0.259277344,0.960449219,-1.312255859,-1.007080078,-0.343322754,-45.8965,16.445,68.9195
93,0.086914063,0.260742188,0.961425781,0.602722168,0.549316406,1.457214355,-44.85,15.3985,69.2185
94,0.07421875,0.274902344,0.963378906,-0.267028809,-1.449584961,-0.999450684,-44.85,14.651,68.9195
95,0.079101563,0.268066406,0.965820313,-1.876831055,1.792907715,3.410339355,-45.5975,16.445,70.7135
96,0.076171875,0.264160156,0.96875,-0.679016113,-0.602722168,-0.205993652,-46.345,14.651,69.667
97,0.075683594,0.262207031,0.953613281,-1.388549805,0.701904297,-1.449584961,-45.2985,14.8005,69.8165
98,0.080566406,0.258789063,0.966796875,1.319885254,4.14276123,1.71661377,-44.9995,14.8005,69.368
99,0.075195313,0.263671875,0.958496094,-2.044677734,0.061035156,1.556396484,-45.149,15.6975,68.9195
100,0.094238281,0.278320313,0.978515625,-0.885009766,1.167297363,0.061035156,-44.4015,14.95,68.9195
1,0.09765625,0.256835938,0.962402344,-1.129150391,-0.289916992,2.754211426,-44.85,14.95,69.2185
2,0.102539063,0.260742188,0.953125,-0.419616699,1.579284668,2.487182617,-45.747,15.847,68.0225
3,0.084960938,0.264648438,0.955078125,0.114440918,2.304077148,1.71661377,-45.2985,15.847,68.3215
4,0.080566406,0.261230469,0.952636719,-0.946044922,-0.648498535,1.586914063,-44.85,14.95,69.667
5,0.079589844,0.264648438,0.947265625,-0.160217285,0.259399414,4.364013672,-44.85,15.3985,69.966
6,0.075683594,0.255859375,0.968261719,-0.099182129,-0.358581543,1.449584961,-43.953,16.2955,69.069
7,0.092773438,0.263671875,0.957519531,-0.518798828,0.503540039,3.18145752,-44.85,15.3985,69.966
8,0.065429688,0.258300781,0.967773438,0.350952148,0.816345215,0.419616699,-44.85,15.3985,69.966
9,0.061523438,0.25390625,0.956054688,-1.54876709,-2.84576416,0.526428223,-46.7935,15.548,70.1155
10,0.075195313,0.25,0.970214844,0.053405762,-0.991821289,2.250671387,-46.943,16.445,69.667
11,0.073242188,0.244628906,0.964355469,1.113891602,-2.822875977,-1.914978027,-43.5045,15.548,68.77
12,0.068359375,0.263671875,0.976074219,-0.564575195,0.259399414,1.678466797,-45.149,14.651,69.2185
13,0.06640625,0.252441406,0.966308594,-1.205444336,-0.526428223,1.800537109,-45.5975,15.6975,68.172
14,0.068847656,0.256835938,0.96484375,-0.122070313,-0.846862793,-0.968933105,-45.5975,15.6975,67.873
15,0.071289063,0.255371094,0.962402344,-0.480651855,-1.914978027,1.480102539,-45.149,13.9035,67.873
16,0.075195313,0.253417969,0.97265625,0,-3.372192383,-3.341674805,-46.644,15.6975,69.2185
17,0.070800781,0.252929688,0.974121094,0.244140625,-0.40435791,-0.732421875,-45.5975,15.3985,68.172
18,0.076171875,0.263671875,0.961425781,-1.426696777,1.098632813,1.441955566,-45.747,14.352,68.3215
19,0.074707031,0.245605469,0.951660156,-0.564575195,-0.885009766,1.968383789,-45.2985,15.548,68.3215
20,0.081054688,0.252441406,0.963867188,0.122070313,-3.463745117,0.343322754,-44.85,15.6975,68.172
21,0.084960938,0.264160156,0.96484375,0.801086426,-1.594543457,2.151489258,-45.5975,15.6975,68.6205
22,0.087402344,0.26953125,0.959960938,-2.18963623,-1.922607422,1.052856445,-45.747,14.8005,68.0225
23,0.0859375,0.251464844,0.953613281,-0.099182129,0.587463379,-0.32043457,-44.4015,15.3985,69.667
24,0.080078125,0.263183594,0.95703125,-0.595092773,-2.723693848,-1.327514648,-44.85,15.6975,69.2185
25,0.060058594,0.25,0.977050781,1.792907715,-1.815795898,-1.907348633,-44.1025,14.95,68.9195
26,0.07421875,0.265625,0.965332031,0.205993652,-1.052856445,-0.534057617,-44.85,16.146,69.2185
27,0.090820313,0.258300781,0.959960938,-0.793457031,2.166748047,-2.792358398,-46.4945,15.847,68.77
28,0.081054688,0.259277344,0.95703125,-0.030517578,0.679016113,-0.152587891,-44.85,15.3985,69.2185
29,0.069335938,0.256347656,0.971191406,-2.830505371,-1.274108887,-1.220703125,-44.4015,14.2025,68.9195
30,0.058105469,0.252929688,0.96875,0.465393066,-0.663757324,1.312255859,-44.4015,14.651,67.873
31,0.0703125,0.254394531,0.965820313,0.419616699,-4.058837891,0.32043457,-44.9995,16.5945,68.3215
32,0.075195313,0.258789063,0.971679688,-0.732421875,-0.48828125,-0.961303711,-45.5975,14.95,69.966
33,0.062011719,0.23828125,0.965820313,-1.403808594,1.914978027,-0.648498535,-46.4945,15.0995,69.069
34,0.0703125,0.253417969,0.974121094,-1.434326172,-0.076293945,-3.684997559,-45.5975,16.8935,69.667
35,0.069824219,0.2578125,0.963378906,-2.143859863,-2.365112305,-0.679016113,-44.4015,15.3985,68.172
36,0.079589844,0.259277344,0.96875,-0.068664551,1.54876709,-1.884460449,-45.5975,15.6975,68.9195
37,0.065917969,0.2734375,0.969238281,-0.953674316,-0.053405762,-1.426696777,-45.8965,15.6975,68.9195
38,0.067382813,0.262695313,0.959472656,0.267028809,1.594543457,-2.227783203,-44.252,15.548,68.3215
39,0.066894531,0.264160156,0.958007813,2.20489502,-2.182006836,-2.105712891,-46.345,15.3985,68.9195
40,0.078125,0.260742188,0.975097656,-2.754211426,-2.69317627,-0.80871582,-44.1025,13.455,69.2185
41,0.067871094,0.254882813,0.967285156,0.877380371,0.137329102,-1.052856445,-44.252,15.548,69.8165
42,0.082519531,0.254394531,0.950195313,0.228881836,-2.342224121,-2.082824707,-45.8965,15.6975,69.667
43,0.091796875,0.258300781,0.95703125,-0.694274902,1.434326172,1.075744629,-46.046,15.847,70.564
44,0.083984375,0.264160156,0.951171875,-1.457214355,1.770019531,3.021240234,-45.8965,16.146,69.2185
45,0.095214844,0.263183594,0.950683594,0.396728516,0.709533691,-1.777648926,-45.5975,14.95,69.667
46,0.088378906,0.259277344,0.967773438,1.770019531,0.198364258,-0.152587891,-45.149,15.6975,68.9195
47,0.091308594,0.258300781,0.962890625,-0.785827637,-0.32043457,-0.89263916,-46.4945,15.847,68.3215
48,0.07421875,0.255859375,0.96875,0.839233398,-0.9765625,-1.678466797,-45.2985,17.342,70.1155
49,0.078125,0.259765625,0.974609375,1.63269043,-3.074645996,2.342224121,-44.9995,15.847,70.1155
50,0.075683594,0.262695313,0.968261719,0.541687012,0.534057617,0.221252441,-45.2985,14.053,69.8165
51,0.071289063,0.268066406,0.96875,-2.20489502,0.289916992,-0.061035156,-46.4945,14.8005,69.069
52,0.07421875,0.26953125,0.981933594,0.938415527,-2.212524414,-1.960754395,-44.9995,16.2955,69.8165
53,0.067871094,0.256835938,0.975097656,-0.564575195,-3.18145752,-2.281188965,-46.046,16.5945,68.3215
55,0.080078125,0.265625,0.966796875,-0.625610352,-0.396728516,-1.747131348,-44.4015,16.146,68.172
56,0.08203125,0.264648438,0.958007813,-0.823974609,-0.518798828,-2.197265625,-44.252,16.5945,68.3215
57,0.069335938,0.265136719,0.9609375,-0.411987305,-1.731872559,0.549316406,-45.2985,15.847,68.3215
58,0.077148438,0.262207031,0.953613281,-0.854492188,-1.136779785,0.312805176,-44.85,16.445,68.6205
59,0.0625,0.261230469,0.960449219,-0.015258789,1.86920166,-0.053405762,-45.8965,16.445,68.9195
60,0.070800781,0.275390625,0.956542969,-1.251220703,-0.823974609,-2.624511719,-45.747,14.8005,69.368
61,0.070800781,0.286621094,0.955566406,-1.617431641,0.709533691,-2.03704834,-44.85,16.8935,69.2185
62,0.084472656,0.263183594,0.965820313,-1.121520996,-1.029968262,-0.068664551,-46.345,15.3985,70.265
63,0.093261719,0.253417969,0.949707031,2.151489258,-2.853393555,-4.356384277,-46.345,15.3985,69.2185
64,0.093261719,0.275390625,0.956542969,-0.045776367,-0.061035156,-0.885009766,-44.9995,17.043,67.7235
65,0.094238281,0.268066406,0.952148438,1.106262207,-1.525878906,0.366210938,-44.7005,16.2955,69.368
66,0.099609375,0.261230469,0.9609375,1.625061035,-3.09753418,2.372741699,-46.046,14.8005,69.368
67,0.087402344,0.2578125,0.955566406,0.16784668,1.342773438,-0.823974609,-45.747,16.2955,69.368
68,0.08203125,0.260742188,0.965820313,2.067565918,-0.862121582,-3.807067871,-46.046,15.0995,69.8165
69,0.081054688,0.270507813,0.956542969,2.807617188,0.968933105,1.502990723,-46.345,15.6975,69.966
70,0.067382813,0.269042969,0.966796875,1.274108887,-0.877380371,0.480651855,-44.85,13.455,69.667
71,0.060058594,0.268066406,0.977539063,0.267028809,-1.670837402,-0.869750977,-44.7005,16.2955,68.77
72,0.062988281,0.25,0.96484375,0.259399414,-0.785827637,-1.78527832,-45.5975,15.6975,69.667
73,0.075195313,0.258789063,0.979980469,0.183105469,0.564575195,-2.937316895,-45.2985,14.8005,69.069
74,0.075195313,0.251953125,0.973144531,0.305175781,-1.46484375,-1.14440918,-46.046,14.8005,69.368
75,0.08203125,0.251953125,0.961425781,-1.235961914,0.610351563,-2.685546875,-45.8965,16.146,68.6205
76,0.076660156,0.256835938,0.950195313,0.381469727,-1.419067383,-1.121520996,-44.9995,15.548,70.1155
77,0.098144531,0.265625,0.968261719,0.106811523,-1.487731934,-4.501342773,-45.2985,15.0995,68.3215
78,0.066894531,0.272460938,0.9609375,-3.16619873,-2.014160156,-0.991821289,-45.5975,16.146,69.667
79,0.062011719,0.271972656,0.954589844,-2.128601074,1.258850098,1.121520996,-44.252,16.2955,68.3215
80,0.092773438,0.26171875,0.946777344,1.434326172,-2.319335938,0.213623047,-45.5975,15.6975,69.966
81,0.081054688,0.280761719,0.965820313,1.029968262,-0.846862793,1.388549805,-44.7005,17.342,68.3215
82,0.081542969,0.267578125,0.954589844,-0.541687012,-1.602172852,0.205993652,-46.046,15.847,68.77
83,0.076171875,0.258789063,0.956054688,0.633239746,-1.205444336,0.16784668,-45.2985,16.2955,68.77
84,0.080566406,0.2734375,0.957519531,0.541687012,-1.480102539,-3.18145752,-45.8965,14.95,70.7135
85,0.064941406,0.271484375,0.966796875,-1.617431641,-0.434875488,-1.991271973,-45.5975,16.146,69.667
86,0.06640625,0.275878906,0.951660156,0.175476074,-0.770568848,-0.839233398,-45.747,17.043,70.1155
87,0.067871094,0.271484375,0.946289063,0.259399414,-1.731872559,-0.823974609,-45.8965,15.6975,70.265
88,0.083496094,0.276367188,0.958007813,-1.075744629,0.694274902,-0.747680664,-46.046,16.2955,68.0225
89,0.091796875,0.272949219,0.94921875,-0.633239746,2.250671387,-0.289916992,-45.149,15.6975,69.2185
90,0.084472656,0.279785156,0.949707031,-2.372741699,0.305175781,-0.534057617,-44.85,16.445,69.966
91,0.075195313,0.272460938,0.963867188,1.495361328,0.816345215,-0.694274902,-45.5975,15.6975,68.172
92,0.077148438,0.268554688,0.955078125,0.411987305,1.419067383,-0.778198242,-45.149,16.146,68.9195
93,0.066894531,0.264160156,0.959472656,0.915527344,4.112243652,1.739501953,-44.85,14.95,68.9195
94,0.08203125,0.262207031,0.959472656,-0.900268555,-0.045776367,-3.852844238,-45.5975,16.146,69.2185
95,0.075195313,0.267089844,0.966308594,0.053405762,-0.389099121,-1.22833252,-45.149,14.651,69.2185
96,0.086425781,0.271484375,0.964355469,0.831604004,-1.06048584,-1.136779785,-44.4015,17.1925,69.667
97,0.087402344,0.265136719,0.955566406,-0.961303711,-0.08392334,0.511169434,-44.7005,15.0995,68.3215
98,0.0859375,0.275878906,0.954101563,1.617431641,1.815795898,-1.510620117,-44.9995,15.0995,68.3215
99,0.08203125,0.266113281,0.954589844,-0.640869141,1.770019531,-1.037597656,-44.7005,15.548,68.77
100,0.083984375,0.267578125,0.956542969,-0.007629395,-0.732421875,-3.929138184,-45.149,15.6975,68.6205
1,0.075195313,0.267089844,0.955566406,-0.228881836,1.945495605,1.029968262,-46.644,15.3985,68.6205
2,0.091308594,0.268554688,0.959960938,-0.785827637,-2.227783203,-0.160217285,-45.747,15.548,68.3215
3,0.090332031,0.255371094,0.953125,0.038146973,-0.762939453,-1.434326172,-45.8965,15.3985,68.9195
4,0.091796875,0.275878906,0.947265625,-1.525878906,1.892089844,-0.89263916,-45.149,16.146,70.265
5,0.075683594,0.279296875,0.956542969,0.244140625,-1.876831055,-1.556396484,-45.149,15.6975,68.172
